OverallQual,GrLivArea,GarageCars,TotalBsmtSF,1stFlrSF,GarageFinish,Fireplaces,OpenPorchSF,LotArea,CentralAir_Y,YearRemodAdd_Age,YearBuilt_Age,SalePrice
8,0.25555516288311275,2,1.140192405469211,1.0861773188454724,3,1,0.7194961876258782,-0.41819645814038175,1,-1.0916674371130612,-1.3149084152741513,1.2684023504631565
7,1.6107293696918514,3,0.19409447712436703,0.08832411845418486,3,1,0.5423229954420452,0.7582131234686811,1,-1.0916674371130612,-1.2442541275848766,1.526213895611197
4,-0.8010706939078897,2,0.14943257103850874,-0.01055251882726283,1,0,0.8634579981087201,0.34560462216398524,1,-0.2517300944713937,-0.6589216563773879,-0.3348332844962742
4,-0.2996348255588492,2,0.5874317781814439,0.5139130635845447,3,1,-1.0721057832305951,-0.12143123646554818,1,0.04935682249491058,0.7221590299286589,-0.1990776512236666
4,-0.9122296718558419,1,0.05948194810967279,-0.12780572499947843,1,0,0.7664882582081571,-0.26439585140556,1,-1.321847464300752,0.7471646040260491,-1.0658780841863225
3,-0.6546401886146647,0,-3.1282054650655495,0.14335627221628378,0,0,-1.0721057832305951,-0.7844048796255452,0,1.2893600017646456,0.6968589329993435,-1.8114007483927768
5,-0.2379179417221239,2,0.1292673582174841,0.5779629600737849,2,1,1.2267457002420443,-0.09313942260281988,1,1.0289351089040366,0.42577972080801285,-0.08642650346430077
4,-0.22888138430195734,1,0.7005371843706665,0.5873319416869389,2,2,1.0922758689156957,1.2117094718993728,1,1.1909440936996103,0.5925533714280606,0.06560763809129716
4,-1.4468207227145755,2,-0.44484675955887587,-0.696774993931124,2,0,-1.0721057832305951,0.01996786852358495,1,0.3931511851750924,-0.17507204520065214,-0.35236853332678253
4,-1.2695286520240374,1,-0.2134310255894886,-0.507147226104342,1,0,-1.0721057832305951,0.024176376374130996,1,0.5198637588127782,0.11412753384299294,-0.6077266203189878
4,-0.6598419013244429,1,0.26734562544477747,0.13789958499228558,2,0,-1.0721057832305951,-0.2588145807620399,1,1.1909440936996103,0.5925533714280606,-0.4057726992382405
8,0.6016992549408758,2,1.5252666077552384,1.4385466977270351,2,1,0.9799244300567996,-0.3296089058734477,1,-1.0916674371130612,-1.3149084152741513,1.6088778997472424
6,1.2146123996650435,2,0.8775198648435253,1.0004287975596609,2,1,0.6782799568860176,0.6693952823861259,1,-0.8877724156266827,-1.1763436516063706,0.9136427186142965
7,0.432690748996982,3,1.3331326757320578,1.2669197604663986,2,0,1.2536263280512874,0.38758273467921933,1,-1.2030933452844175,-1.3885632653906541,1.0131736796200226
3,0.03858909955954411,0,-0.6980859170258259,-1.2883124103852523,0,0,-1.0721057832305951,-1.3624205980452075,1,-1.4488611339750634,1.444465158518876,-0.9726563621285444
4,-1.2158116674091064,1,-0.1739275947060594,-0.44987629740742907,1,0,-1.0721057832305951,-0.3086259161000657,1,1.0000295075155077,0.3966477066993612,-0.6723382521874992
5,0.07551337353935235,2,-0.5558121562817889,-1.0424037458738737,3,0,0.9379064440133711,0.8229156938926265,1,-0.3896661626859315,-0.8156227975317721,0.16640197265692605
5,-0.592911258059558,2,-0.5025436793318004,-0.9541537835861408,1,1,-1.0721057832305951,-0.7221781204919291,1,1.403223352246756,1.1747553305992888,-0.938612098274574
4,-1.6860716100775954,2,-0.5025436793318004,-0.9541537835861408,1,0,-1.0721057832305951,-0.1350462082096655,0,1.085036571902402,0.48285305561128367,-1.0422309575123827
8,0.7519728135734517,3,1.7029747230885002,1.5904767249683827,3,1,0.9187151953075844,3.394556011792473,1,0.20605421072064992,-0.09873934720053176,2.046796455625287
4,-0.15754928492683842,2,-1.6376991647935533,0.661205956885959,1,1,0.7482394972420398,-0.46576899087163903,1,1.2893600017646456,0.6968589329993435,-0.6126347140003683
5,-0.01766047926694426,2,0.8586859732789321,0.8056571917629033,2,1,-1.0721057832305951,0.21927470005996416,1,1.05726390132219,0.45451085222110227,0.21519946673373977
7,0.5793601369967512,2,-0.13921974610370158,-0.3579018974040647,3,0,-1.0721057832305951,-2.3412163461026347,1,-0.620610171278332,-0.9280363161816444,0.10211097425112511
6,0.5464098149658654,2,-0.397085289735707,-0.7851006131226217,2,0,0.9054832813577469,0.4815766793532676,1,-0.986783565549325,-1.2442541275848766,0.4259937100004573
9,2.1612975081447425,3,0.8272288217235779,0.8078236601615579,3,1,-1.0721057832305951,0.7963390130694473,1,-1.2030933452844175,-1.3885632653906541,2.35212319092949
4,-1.8208945951590088,1,-0.5899052965673505,-1.0999458318769755,1,0,-1.0721057832305951,-0.4480949735287028,1,0.8131699794996105,0.21268968499672314,-0.7150426274502276
5,-0.6390888017634206,2,0.28502262246093235,0.15966526334494824,1,0,0.7482394972420398,0.7071285962516646,1,-0.986783565549325,-1.2442541275848766,-0.11806182859335074
4,-0.7631157684305305,1,-1.2290061663466154,-2.064285734203871,1,0,-1.0721057832305951,-0.4480949735287028,0,-0.3192598809627353,1.444465158518876,-1.2639163973931888
7,-0.13560027159440904,2,0.7429237112100712,0.6839078124974313,2,1,0.738848323061917,-0.6612617499064595,1,-1.2030933452844175,-1.3885632653906541,0.5003090082378012
6,0.5289217121694056,2,-1.1064772692570912,-0.6322102372413444,1,0,0.06805946217180056,0.24296448693346245,1,1.403223352246756,1.4262252871238197,-0.42384677620276834
6,1.049513831603331,2,0.05948194810967279,-0.12780572499947843,2,0,0.5963349123214775,0.06062695840261325,1,-0.46318097909122036,-0.8156227975317721,0.698626607426326
7,1.636347900064072,3,0.25185261500031425,0.11872029781701184,2,1,1.2697024377083916,0.10471839144991435,1,-1.0916674371130612,-1.2442541275848766,1.5871846818586837
6,1.2945716348693743,2,1.9075374054450802,2.1338369468234895,2,1,-1.0721057832305951,1.5338312630427353,1,0.10333792854806227,0.2758506753406496,0.20829116247102242
6,0.09380708938073685,2,0.917182041922171,0.9203608539752767,2,0,0.4973862393900901,0.31057624912968695,1,-0.8877724156266827,-1.1763436516063706,0.7701128800520365
3,-1.9500350269510278,1,-0.6708903449491762,-1.2401048503709478,1,0,-1.0721057832305951,-1.2989390476468845,1,1.403223352246756,0.9374434190478131,-1.876862582711105
6,1.4014932735089838,2,0.6024365952886932,0.53065567557418,3,1,0.3515198838155106,1.0527550797114655,1,1.3360509171389645,0.7471646040260491,0.7592603658763156
6,1.3162613393793425,2,2.4324118773091414,2.155388326661851,3,2,-1.0721057832305951,0.7918992496737871,1,0.7795404103255813,0.18036293522477623,0.9570598692525103
3,-1.581699679491838,2,-0.43287957063236643,-0.841663785426142,1,0,-1.0721057832305951,-0.3444807983135175,1,-1.2030933452844175,-0.13653671939636688,-0.6224815022029495
6,0.5429203054400351,2,-0.4640319725373875,-0.6931510364910825,3,1,1.0444113742917926,0.21278225929084196,1,-0.46318097909122036,-0.8709640388809734,0.27646112055771366
4,-0.8312321148416012,2,0.12478045507366664,-0.04233185958902916,1,0,-1.0721057832305951,0.2240351478993453,1,-0.8877724156266827,0.7221590299286589,-0.33658093316026105
2,0.3388936131687207,1,-0.44484675955887587,-0.860758971257216,1,0,-1.0721057832305951,-0.8650599274017218,0,1.403223352246756,1.5335553672617617,-1.1042043012961618
3,-1.1142005573450298,1,-1.415234829027572,-2.3948685835175807,1,0,1.0784066205742933,-3.2743927447125403,1,0.7795404103255813,0.18036293522477623,-1.5367029135880204
3,-1.2252216488006034,1,-0.1808857256682575,-0.4599026927570076,1,0,-1.0721057832305951,-0.13436324248882023,1,1.2654054168352724,0.6712565614976636,-0.5022460968154708
4,-0.32747610372698227,1,-0.8584304651531272,-0.08328386332680184,1,0,-1.0721057832305951,-0.09827389014946544,1,-0.7051494646815796,0.8680255835447119,-0.6723382521874992
3,0.6289681272744214,0,1.557025596839868,1.4661630244805612,0,0,-1.0721057832305951,0.33105374839666796,0,0.9403993607961714,0.33713028414998536,-0.48822027169382576
4,-0.4584847737703237,2,-1.4769433657541118,-1.5368058023556326,1,0,-1.0721057832305951,0.26916835372557235,1,0.4787908017031529,1.6193402788473097,-1.0422309575123827
5,1.2048171866123,1,-0.31181805775505567,0.22400243799024944,3,1,0.9187151953075844,0.6963336407905234,1,0.9403993607961714,0.33713028414998536,0.38791312399830935
5,-0.20864778215215313,2,0.4579597409775428,0.6083013784668505,3,0,1.4018560669723152,-1.3438310901092454,1,-0.46318097909122036,-0.8709640388809734,-0.19084854168074475
7,0.25939372105815495,3,1.1442845053606876,1.0901034266998892,2,1,1.0689347944642786,0.22517597197751452,1,-1.321847464300752,-1.4655145841774087,0.9670059694592793
4,-0.8896667471550763,2,0.07754028224428766,-0.1039766028955212,1,0,-1.0721057832305951,-0.041640754029289545,1,1.165209230967643,0.5656577033241722,-0.6824365412678316
6,0.08365763801046719,2,-1.6376991647935533,-1.0019676542760845,3,1,0.9187151953075844,-0.121883571210005,1,-0.3192598809627353,-0.7096977645684617,0.04342675219106327
7,1.567542431340008,2,0.5681095996241863,0.523492164084407,1,1,0.9799244300567996,1.110649470667778,1,-0.06442547386798178,-0.5143594039385392,1.1111549210397023
5,0.2536340476574924,2,-0.82808045760426,-1.5272295018960438,3,1,0.6212130837336173,0.5255834282294556,1,-1.0916674371130612,-1.3149084152741513,0.12374022816791411
5,-0.47312787634847403,2,-1.0123140977996987,-1.892498095716055,2,0,1.4797228748509526,-1.5895306349199059,1,-1.5852481717127453,-1.6307397823474674,-0.016779023507262424
2,0.18757612091971437,0,-0.04046909904955474,-0.26244017716527707,0,0,-1.0721057832305951,-0.13550164896978986,0,0.43657316337288854,1.5335553672617617,-1.7163678007330434
3,-1.1081513110504535,0,-0.09315380787762716,-0.33534928757377375,0,0,-1.0721057832305951,-0.2287528456188503,1,-0.2517300944713937,-0.6589216563773879,-0.7418684154752112
3,-0.9607454831816216,2,-3.1282054650655495,-0.17909461753101424,1,0,0.4973862393900901,-0.4480949735287028,1,1.403223352246756,0.8204872540863771,-1.044585219312193
4,-0.4463363889075433,2,0.45361689082700474,0.36122625343673903,1,0,-1.0721057832305951,-0.12868095990310796,1,1.1389910634479272,0.5384158180468388,-1.3266413911464903
4,-1.1877571865476249,2,-0.35907901590082986,-0.4199995736479,1,0,-1.0721057832305951,0.7497395826421347,1,-1.2030933452844175,1.4262252871238197,-0.03207721284241114
5,1.4067411430550663,2,0.4079083728760436,0.4237667390397702,1,1,-1.0721057832305951,-0.4480949735287028,0,-0.46318097909122036,1.6193402788473097,-0.5372034357904446
5,0.6593535059745554,2,-0.4832640887362232,-0.6215845533895696,2,0,1.3033053724903032,0.05276837891618743,1,-0.3896661626859315,-0.8156227975317721,0.5275670774187419
5,0.07551337353935235,2,-0.8381819928167553,-1.5464124062743578,3,1,0.8560830799487854,0.13954186387615658,1,-0.12449030689417268,-0.6094894504874105,0.27646112055771366
6,0.3069674312552721,2,1.1953242009299654,1.1387276342066712,2,0,0.4973862393900901,0.23617053398743207,1,-0.5400645930591298,-0.9280363161816444,0.6363322440062068
3,-1.2001935316146153,1,-0.1623430307504606,-0.43324084097182886,3,0,-1.0721057832305951,0.35667139804152836,1,1.0289351089040366,0.42577972080801285,-1.4307836044555433
4,-1.6172818936270477,1,-1.4263981225976516,-0.8799770405585854,1,0,-1.0721057832305951,0.3032771308369795,0,1.403223352246756,1.444465158518876,-1.779312361004077
3,-0.47068240520851157,0,-0.1855275733948149,0.33582693351376297,0,0,-1.0721057832305951,0.04924265409349982,1,1.1909440936996103,0.5925533714280606,-0.6333604230512224
5,0.34821962633633197,2,1.240070446746223,1.1808390058867988,2,2,0.8918779922055275,0.2992512510162711,1,-0.7051494646815796,0.045651694945513986,0.530575800014845
5,0.5672624272777913,2,-0.6857115911192249,-0.3773709135310171,3,1,0.7095193858975531,0.025437199076381988,1,0.3024319626661728,-0.25448884101733815,0.18044953734672994
4,0.20520353260257207,2,-3.1282054650655495,1.034638676119294,1,0,-1.0721057832305951,-0.49722011727082416,1,0.5598474944411103,-0.025238635490170785,-0.8400721057757946
6,-0.46823891998375483,3,0.4340518982145087,0.3383769059964319,2,0,0.5963349123214775,0.2620897225869845,1,-1.5852481717127453,-1.6307397823474674,0.45600960544310426
6,0.7126268525293571,1,0.02099219241996261,0.3383769059964319,1,2,-1.0721057832305951,-0.3046541951551512,1,1.403223352246756,1.235318553904302,0.0582375344244709
7,0.9868897313821731,2,0.05043977035700626,-0.13979329533425044,2,1,0.6993306881161382,0.06062695840261325,1,-0.986783565549325,-1.1763436516063706,1.0160886789360202
3,-0.9406734982240464,1,-0.9374806899065948,-0.15786699597605208,1,0,-1.0721057832305951,0.33501629813936296,1,-0.2517300944713937,2.0067768507570216,-1.2898544440065807
4,-1.7866172872865913,1,-0.5679706176664117,-1.0628280887861856,1,0,-1.0721057832305951,-0.7970896493453385,1,1.403223352246756,0.8680255835447119,-0.9273707571994988
4,0.16984492386622027,0,-0.5582422895451778,-0.31296790417924286,0,0,-1.0721057832305951,-0.12868095990310796,0,-1.0916674371130612,1.4625611836421788,-0.9273707571994988
5,0.755228574082794,2,1.706898378937236,1.5937613977059737,2,1,1.1680665103209167,0.4992288714385149,1,0.6367503799969145,0.045651694945513986,0.34267298937307183
5,0.7730726593439994,1,-0.08396910451841437,0.3127756925839736,1,0,-1.0721057832305951,0.09134902119877329,1,0.8131699794996105,0.7221590299286589,-0.48077376454115117
6,-0.007164295130236549,2,-1.6376991647935533,-1.124948300905766,3,1,-1.0721057832305951,-0.30663906188025647,1,-0.620610171278332,-0.9869635878792488,0.20829116247102242
6,1.895763880296194,3,0.516415123687298,0.47770561716476295,3,1,1.364268583445847,0.17883324344184398,1,-1.321847464300752,-1.4655145841774087,2.0405082408659267
5,1.364500295313474,2,1.6380769760650677,2.203273403654301,1,2,1.160206864269164,1.6404352238715438,1,1.3360509171389645,0.7471646040260491,0.6705220914219162
5,1.4445175866569004,1,-0.006273272998363185,0.8293986771037645,1,1,-1.0721057832305951,-0.4324279413153967,1,-0.7940597545677439,0.9374434190478131,1.1064959238028327
5,0.050947570605919944,2,-0.7154459035259484,-1.3193958975403153,1,1,0.5423229954420452,-1.9680975755390793,1,-0.5400645930591298,-0.9280363161816444,0.15226858024401188
4,-0.8147429451774585,1,0.13823488552305013,-0.02495488946040981,1,1,0.3296895426608192,0.4767201618719667,1,1.1122727472122156,0.5108177433037668,-0.44206057985475583
4,-0.7256338344409442,2,0.2119022346469877,0.06881484846520403,1,0,0.8634579981087201,-0.12052687530836627,1,-1.321847464300752,-1.3885632653906541,-0.1663335297819244
6,2.431605890766749,3,1.3673583659969129,1.3450862615120305,1,2,-1.0721057832305951,0.6002721318991043,1,0.04935682249491058,-0.46852826826999683,1.609622155660394
5,0.046833713766082495,2,-0.7179293489251717,-1.3238626344033415,3,1,0.4115725146341863,-0.137552423558484,1,-1.2030933452844175,-1.3149084152741513,-0.024568533284496683
5,-1.1142005573450298,2,-0.2134310255894886,-0.3417753081655492,1,2,1.198291472727925,1.6827703748922258,1,0.9096274148058434,0.306717920175071,0.20829116247102242
3,-0.7309598846681422,1,-0.7080007501245604,-1.133328895994369,1,0,-1.0721057832305951,-0.7780930047396482,1,1.403223352246756,1.0700239016381086,-1.2898544440065807
5,-0.8478121885392093,1,0.1113071295988366,-0.0598126281957893,1,0,-1.0721057832305951,0.07891236969787686,1,1.2162116839036636,0.6191123694902587,-0.4975615586327038
5,-0.5349196872629416,2,0.3751364347377107,0.2687283010958597,2,0,0.8560830799487854,-0.27169942733475444,1,-0.12449030689417268,-0.6094894504874105,-0.18428603444431224
5,0.30318906475540436,2,0.7259880925196327,1.1348681730359573,1,1,-1.0721057832305951,1.2277276494958844,1,-0.46318097909122036,-0.025238635490170785,0.22208716992996042
5,-1.9221737370966745,0,-1.2559940979686914,-2.433167308364824,0,0,-1.0721057832305951,-0.563358490093062,0,0.43657316337288854,1.1541985983107899,-1.73195308084739
5,-1.2064310516689707,2,0.1068117995086664,-0.43988379210921386,2,1,1.4161166635151619,-1.1716773809280334,1,0.6737626663528848,0.08018007588011679,-0.6522696441946487
4,-1.5994381103488997,0,-0.8584304651531272,-0.860758971257216,0,1,-1.0721057832305951,-1.3915028057792918,1,1.403223352246756,1.2551492830905902,-1.6550001382522401
5,-0.1841011202480633,2,-0.888918380541724,-1.644186754277628,2,1,1.1101714673763077,-0.3467592278254635,1,1.0000295075155077,0.3966477066993612,-0.1663335297819244
4,-0.9235749372892041,2,-0.0518962246469259,-0.13979329533425044,2,0,0.968287676251062,-0.024120004264178187,1,-0.006522445492922619,0.6191123694902587,-0.2490692618285458
6,1.2257681087605572,2,-0.2460999331976715,0.3127756925839736,3,2,0.877877499418994,0.8691172190859914,1,1.0000295075155077,0.3966477066993612,0.7701128800520365
5,1.0788837407310017,2,-0.08856028038191269,-0.23439496242043042,2,1,0.7292697794375985,0.5761615315318175,1,-0.620610171278332,-0.9869635878792488,0.9570598692525103
4,-0.23113798145055245,2,0.07302893857654075,0.5849925514020191,1,0,-1.0721057832305951,-0.39859861645488937,1,-0.7940597545677439,0.5925533714280606,-0.23647095569841647
7,-0.30194512005794755,2,0.5228904818172923,0.5115133116077777,3,0,0.4300163301947538,-0.5428361084337612,1,-0.7940597545677439,-1.0478840968405325,0.704206090192247
4,0.5481530553783595,2,0.933842424292006,1.3842576373191233,2,1,1.0543703188000977,0.2495476818249902,1,-0.12449030689417268,0.33713028414998536,0.20829116247102242
6,0.47940800280060714,2,0.6024365952886932,1.314440992738094,1,1,-1.0721057832305951,0.26171646886906647,1,0.8781836677566973,0.2758506753406496,0.12374022816791411
4,-0.497692529210371,1,0.4079083728760436,0.30762821675132773,2,1,1.1231725038539961,0.2532998089630827,1,0.9705252730031451,0.367102277401576,-0.37003556351451566
6,0.9367559302652826,3,1.8299475899516864,1.776434151445171,1,0,-1.0721057832305951,0.38302021817727194,1,0.10333792854806227,-0.38003980376420143,0.0802779868734053
7,0.76821655876922,3,-0.06104829316691558,-0.29075525982151373,3,2,1.1013062656005617,-0.004191709931043125,1,-0.620610171278332,-0.9280363161816444,0.8130111321190391
5,0.622174009076896,2,-0.23675321096724428,-0.5413610191543459,2,0,1.0689347944642786,1.0315983844760945,1,-0.3896661626859315,-0.8156227975317721,0.8288909820390253
3,-1.5152328732719893,0,-0.38756700945386446,-0.7701965712689484,0,1,-1.0721057832305951,0.2802944368720438,1,0.8460408319715004,0.2445132867662686,-0.9273707571994988
6,0.5707238750107446,2,1.4894495064554754,1.4071513820058317,3,0,0.4115725146341863,0.4815766793532676,1,-1.0916674371130612,-1.3149084152741513,1.1111549210397023
4,-0.10297393629548553,2,-0.2788947996580992,-0.6039591615193486,1,0,-1.0721057832305951,-0.12414678849076467,1,1.3588120083544395,0.7718831039297027,0.005981269444990028
6,0.1380626920905186,2,0.9940432985537295,0.9658033153254604,2,0,0.4973862393900901,0.2495476818249902,1,-0.5400645930591298,-0.9280363161816444,0.5185170894587687
4,0.5603275793011895,2,1.4774895110269013,1.3966081182764138,1,0,-1.0721057832305951,0.0030444605065125334,1,1.085036571902402,0.48285305561128367,-0.7129915869795845
5,0.5271673060470757,2,-0.13921974610370158,-0.4002483022668057,1,0,0.644861784498527,-2.4298007746168855,1,-1.2030933452844175,-1.2442541275848766,-0.6126347140003683
4,-1.4774135955740029,1,-0.7502935182429695,-0.7295908037420159,1,0,-1.0721057832305951,-0.7592778433665326,1,-0.12449030689417268,1.235318553904302,-1.162863330410066
6,1.0509891417108317,2,-0.3401420892256943,-0.696774993931124,3,1,0.7292697794375985,0.08727996056498834,1,-0.7051494646815796,-1.0478840968405325,0.7318999616668292
6,-0.8478121885392093,0,0.1113071295988366,-0.0598126281957893,0,0,-1.0721057832305951,-0.3696886924405482,1,-1.0916674371130612,-1.2442541275848766,-0.4057726992382405
4,-0.19300403536589916,1,-0.31181805775505567,-0.6535763392468313,1,0,1.1358340444342496,-0.7221781204919291,1,1.403223352246756,1.1334510975422016,-0.9273707571994988
4,-1.1722837598134985,2,-0.1415293406252054,-0.4035310210342355,1,0,-1.0721057832305951,0.253487230824256,1,0.7098725755704808,0.11412753384299294,-0.7753054622022821
7,0.5289217121694056,3,1.4415459989510488,1.3647398779629618,2,1,1.0830739630354453,0.8260194901693452,1,-1.4488611339750634,-1.4655145841774087,1.9686096171707699
5,0.9883959988017949,2,-0.48085748978860565,-0.01055251882726283,2,1,0.877877499418994,0.9506631498540217,1,0.8460408319715004,0.2445132867662686,0.34267298937307183
5,-0.4053949401139187,2,1.2238171696384281,0.40390042734299214,2,1,-1.0721057832305951,0.7701325569249099,1,0.7098725755704808,0.5656577033241722,0.8655166016591709
5,-0.5324234951582028,1,0.37732445804703196,0.2713379102419488,1,0,-1.0721057832305951,0.42990207673207415,1,1.403223352246756,1.3893037624670534,-0.7129915869795845
5,-0.8038001764363631,0,-1.1170306847745228,-2.11601382351839,0,0,-0.06573557587085296,0.10653457221211896,0,1.403223352246756,1.3706168095438247,-1.9102583931897072
4,-0.9607454831816216,2,-3.1282054650655495,-0.17909461753101424,1,0,-1.0721057832305951,-0.4480949735287028,1,1.403223352246756,0.8204872540863771,-1.0540254172229826
7,0.9505116769706091,3,-0.604564114303732,-1.124948300905766,3,1,0.9379064440133711,0.5405822940235294,1,-1.7323548285928096,-1.6307397823474674,1.1978851913650932
6,0.9183167460745814,2,-0.09085674980424238,-0.3321415224377549,2,1,1.219786779072481,0.6278335332332156,1,-1.0916674371130612,-1.2442541275848766,1.0631735272585157
6,1.622955801130527,2,0.7893677545709468,0.7332292323197243,2,1,1.205562731441217,1.481227638672135,1,-1.2030933452844175,-1.3149084152741513,1.609622155660394
5,-0.4536195325672506,2,0.4470992638060762,0.3536298062188202,1,0,-1.0721057832305951,0.39178509742492124,1,0.3484605825052015,-0.21437782843422978,-0.047476614136393605
8,1.8643895878657717,3,1.1626825241512304,1.1077041305532684,3,2,-1.0721057832305951,0.7971971954124926,1,-0.986783565549325,-1.1763436516063706,2.2082910331518404
